none,0.012025,0.571619,0.571619,0.571619,-9.734834,-9.734834,-7.991289,-7.991289,-2.338064,-2.338064,-2.303452,-2.303452,2.895475,2.895475,4.367883,4.367883,4.380435,4.380435,9.516165,9.516165,10.333001,10.333001,10.342092,10.342092,11.573959,11.573959,13.825262,13.825262,14.255418,14.255418,14.257846,14.257846,18.138492,18.138492,18.155516,18.155516,20.529162,20.529162,20.531387,20.531387,21.390658,21.390658,27.941828,27.941828
none,0.013027,0.571041,0.571041,0.571041,-9.735006,-9.735006,-7.990931,-7.990931,-2.337934,-2.337934,-2.303321,-2.303321,2.895366,2.895366,4.367926,4.367926,4.380479,4.380479,9.515370,9.515370,10.332912,10.332912,10.342003,10.342003,11.573882,11.573882,13.825668,13.825668,14.255542,14.255542,14.257971,14.257971,18.138309,18.138309,18.155332,18.155332,20.529134,20.529134,20.531360,20.531360,21.390830,21.390830,27.942044,27.942044
none,0.014029,0.570462,0.570462,0.570462,-9.735191,-9.735191,-7.990544,-7.990544,-2.337792,-2.337792,-2.303180,-2.303180,2.895249,2.895249,4.367974,4.367974,4.380527,4.380527,9.514513,9.514513,10.332817,10.332817,10.341907,10.341907,11.573799,11.573799,13.826106,13.826106,14.255676,14.255676,14.258107,14.258107,18.138112,18.138112,18.155133,18.155133,20.529104,20.529104,20.531330,20.531330,21.391015,21.391015,27.942278,27.942278
none,0.015031,0.569884,0.569884,0.569884,-9.735391,-9.735391,-7.990129,-7.990129,-2.337641,-2.337641,-2.303028,-2.303028,2.895123,2.895123,4.368024,4.368024,4.380578,4.380578,9.513592,9.513592,10.332715,10.332715,10.341803,10.341803,11.573710,11.573710,13.826576,13.826576,14.255820,14.255820,14.258252,14.258252,18.137900,18.137900,18.154920,18.154920,20.529071,20.529071,20.531298,20.531298,21.391214,21.391214,27.942529,27.942529
none,0.016034,0.569305,0.569305,0.569305,-9.735604,-9.735604,-7.989685,-7.989685,-2.337478,-2.337478,-2.302866,-2.302866,2.894988,2.894988,4.368079,4.368079,4.380633,4.380633,9.512608,9.512608,10.332606,10.332606,10.341693,10.341693,11.573615,11.573615,13.827079,13.827079,14.255973,14.255973,14.258407,14.258407,18.137674,18.137674,18.154693,18.154693,20.529037,20.529037,20.531264,20.531264,21.391426,21.391426,27.942797,27.942797
none,0.017036,0.568727,0.568727,0.568727,-9.735831,-9.735831,-7.989212,-7.989212,-2.337306,-2.337306,-2.302693,-2.302693,2.894845,2.894845,4.368136,4.368136,4.380691,4.380691,9.511561,9.511561,10.332490,10.332490,10.341576,10.341576,11.573513,11.573513,13.827613,13.827613,14.256137,14.256137,14.258573,14.258573,18.137433,18.137433,18.154450,18.154450,20.529000,20.529000,20.531228,20.531228,21.391652,21.391652,27.943083,27.943083
none,0.018038,0.568148,0.568148,0.568148,-9.736072,-9.736072,-7.988711,-7.988711,-2.337123,-2.337123,-2.302510,-2.302510,2.894693,2.894693,4.368197,4.368197,4.380753,4.380753,9.510451,9.510451,10.332366,10.332366,10.341451,10.341451,11.573405,11.573405,13.828180,13.828180,14.256310,14.256310,14.258748,14.258748,18.137177,18.137177,18.154193,18.154193,20.528961,20.528961,20.531189,20.531189,21.391892,21.391892,27.943386,27.943386
none,0.019040,0.567569,0.567569,0.567569,-9.736326,-9.736326,-7.988181,-7.988181,-2.336929,-2.336929,-2.302316,-2.302316,2.894532,2.894532,4.368262,4.368262,4.380818,4.380818,9.509278,9.509278,10.332236,10.332236,10.341319,10.341319,11.573291,11.573291,13.828778,13.828778,14.256494,14.256494,14.258933,14.258933,18.136907,18.136907,18.153921,18.153921,20.528919,20.528919,20.531148,20.531148,21.392145,21.392145,27.943707,27.943707
none,0.020042,0.566991,0.566991,0.566991,-9.736594,-9.736594,-7.987623,-7.987623,-2.336725,-2.336725,-2.302112,-2.302112,2.894363,2.894363,4.368330,4.368330,4.380887,4.380887,9.508043,9.508043,10.332099,10.332099,10.341181,10.341181,11.573171,11.573171,13.829409,13.829409,14.256687,14.256687,14.259128,14.259128,18.136622,18.136622,18.153635,18.153635,20.528876,20.528876,20.531105,20.531105,21.392411,21.392411,27.944045,27.944045
none,0.021044,0.566412,0.566412,0.566412,-9.736876,-9.736876,-7.987036,-7.987036,-2.336510,-2.336510,-2.301898,-2.301898,2.894185,2.894185,4.368402,4.368402,4.380959,4.380959,9.506746,9.506746,10.331955,10.331955,10.341035,10.341035,11.573044,11.573044,13.830071,13.830071,14.256890,14.256890,14.259333,14.259333,18.136323,18.136323,18.153334,18.153334,20.528830,20.528830,20.531060,20.531060,21.392691,21.392691,27.944400,27.944400
none,0.022046,0.565834,0.565834,0.565834,-9.737172,-9.737172,-7.986420,-7.986420,-2.336286,-2.336286,-2.301673,-2.301673,2.893999,2.893999,4.368477,4.368477,4.381035,4.381035,9.505385,9.505385,10.331804,10.331804,10.340882,10.340882,11.572911,11.572911,13.830765,13.830765,14.257103,14.257103,14.259549,14.259549,18.136009,18.136009,18.153018,18.153018,20.528782,20.528782,20.531013,20.531013,21.392984,21.392984,27.944773,27.944773
none,0.023048,0.565255,0.565255,0.565255,-9.737481,-9.737481,-7.985776,-7.985776,-2.336050,-2.336050,-2.301437,-2.301437,2.893804,2.893804,4.368556,4.368556,4.381115,4.381115,9.503963,9.503963,10.331646,10.331646,10.340722,10.340722,11.572772,11.572772,13.831490,13.831490,14.257326,14.257326,14.259774,14.259774,18.135680,18.135680,18.152688,18.152688,20.528731,20.528731,20.530963,20.530963,21.393291,21.393291,27.945163,27.945163
none,0.024050,0.564677,0.564677,0.564677,-9.737805,-9.737805,-7.985103,-7.985103,-2.335804,-2.335804,-2.301192,-2.301192,2.893600,2.893600,4.368638,4.368638,4.381197,4.381197,9.502478,9.502478,10.331480,10.331480,10.340555,10.340555,11.572626,11.572626,13.832247,13.832247,14.257558,14.257558,14.260009,14.260009,18.135337,18.135337,18.152343,18.152343,20.528679,20.528679,20.530911,20.530911,21.393611,21.393611,27.945571,27.945571
none,0.025052,0.564098,0.564098,0.564098,-9.738142,-9.738142,-7.984401,-7.984401,-2.335548,-2.335548,-2.300935,-2.300935,2.893387,2.893387,4.368723,4.368723,4.381284,4.381284,9.500931,9.500931,10.331308,10.331308,10.340382,10.340382,11.572474,11.572474,13.833036,13.833036,14.257801,14.257801,14.260253,14.260253,18.134980,18.134980,18.151983,18.151983,20.528624,20.528624,20.530857,20.530857,21.393944,21.393944,27.945997,27.945997
none,0.026055,0.563520,0.563520,0.563520,-9.738493,-9.738493,-7.983671,-7.983671,-2.335281,-2.335281,-2.300669,-2.300669,2.893166,2.893166,4.368812,4.368812,4.381374,4.381374,9.499322,9.499322,10.331129,10.331129,10.340201,10.340201,11.572315,11.572315,13.833855,13.833855,14.258053,14.258053,14.260508,14.260508,18.134608,18.134608,18.151609,18.151609,20.528567,20.528567,20.530801,20.530801,21.394290,21.394290,27.946440,27.946440
none,0.027057,0.562941,0.562941,0.562941,-9.738857,-9.738857,-7.982912,-7.982912,-2.335004,-2.335004,-2.300391,-2.300391,2.892937,2.892937,4.368905,4.368905,4.381467,4.381467,9.497652,9.497652,10.330943,10.330943,10.340013,10.340013,11.572150,11.572150,13.834706,13.834706,14.258315,14.258315,14.260773,14.260773,18.134221,18.134221,18.151220,18.151220,20.528507,20.528507,20.530742,20.530742,21.394650,21.394650,27.946900,27.946900
none,0.028059,0.562362,0.562362,0.562362,-9.739235,-9.739235,-7.982125,-7.982125,-2.334716,-2.334716,-2.300104,-2.300104,2.892699,2.892699,4.369001,4.369001,4.381564,4.381564,9.495920,9.495920,10.330750,10.330750,10.339818,10.339818,11.571979,11.571979,13.835589,13.835589,14.258587,14.258587,14.261048,14.261048,18.133820,18.133820,18.150817,18.150817,20.528445,20.528445,20.530682,20.530682,21.395023,21.395023,27.947378,27.947378
none,0.029061,0.561784,0.561784,0.561784,-9.739627,-9.739627,-7.981309,-7.981309,-2.334418,-2.334418,-2.299806,-2.299806,2.892452,2.892452,4.369100,4.369100,4.381664,4.381664,9.494126,9.494126,10.330551,10.330551,10.339616,10.339616,11.571801,11.571801,13.836502,13.836502,14.258868,14.258868,14.261332,14.261332,18.133405,18.133405,18.150399,18.150399,20.528381,20.528381,20.530619,20.530619,21.395409,21.395409,27.947874,27.947874
none,0.030063,0.561205,0.561205,0.561205,-9.740033,-9.740033,-7.980464,-7.980464,-2.334110,-2.334110,-2.299497,-2.299497,2.892197,2.892197,4.369203,4.369203,4.381768,4.381768,9.492271,9.492271,10.330344,10.330344,10.339407,10.339407,11.571616,11.571616,13.837446,13.837446,14.259160,14.259160,14.261626,14.261626,18.132975,18.132975,18.149966,18.149966,20.528315,20.528315,20.530553,20.530553,21.395807,21.395807,27.948387,27.948387
none,0.031065,0.560627,0.560627,0.560627,-9.740453,-9.740453,-7.979591,-7.979591,-2.333791,-2.333791,-2.299178,-2.299178,2.891933,2.891933,4.369310,4.369310,4.381876,4.381876,9.490355,9.490355,10.330130,10.330130,10.339191,10.339191,11.571425,11.571425,13.838421,13.838421,14.259461,14.259461,14.261931,14.261931,18.132530,18.132530,18.149519,18.149519,20.528247,20.528247,20.530486,20.530486,21.396219,21.396219,27.948918,27.948918
none,0.032067,0.560048,0.560048,0.560048,-9.740886,-9.740886,-7.978689,-7.978689,-2.333462,-2.333462,-2.298849,-2.298849,2.891660,2.891660,4.369419,4.369419,4.381987,4.381987,9.488378,9.488378,10.329910,10.329910,10.338968,10.338968,11.571227,11.571227,13.839426,13.839426,14.259772,14.259772,14.262245,14.262245,18.132071,18.132071,18.149058,18.149058,20.528176,20.528176,20.530416,20.530416,21.396644,21.396644,27.949467,27.949467
none,0.033069,0.559470,0.559470,0.559470,-9.741333,-9.741333,-7.977759,-7.977759,-2.333122,-2.333122,-2.298509,-2.298509,2.891379,2.891379,4.369533,4.369533,4.382101,4.382101,9.486340,9.486340,10.329682,10.329682,10.338738,10.338738,11.571023,11.571023,13.840463,13.840463,14.260093,14.260093,14.262569,14.262569,18.131598,18.131598,18.148581,18.148581,20.528103,20.528103,20.530344,20.530344,21.397082,21.397082,27.950033,27.950033
none,0.034071,0.558891,0.558891,0.558891,-9.741794,-9.741794,-7.976800,-7.976800,-2.332772,-2.332772,-2.298159,-2.298159,2.891090,2.891090,4.369650,4.369650,4.382219,4.382219,9.484241,9.484241,10.329448,10.329448,10.338501,10.338501,11.570812,11.570812,13.841529,13.841529,14.260423,14.260423,14.262902,14.262902,18.131110,18.131110,18.148091,18.148091,20.528027,20.528027,20.530270,20.530270,21.397532,21.397532,27.950617,27.950617
none,0.035073,0.558313,0.558313,0.558313,-9.742269,-9.742269,-7.975813,-7.975813,-2.332411,-2.332411,-2.297798,-2.297798,2.890792,2.890792,4.369770,4.369770,4.382340,4.382340,9.482082,9.482082,10.329207,10.329207,10.338257,10.338257,11.570595,11.570595,13.842626,13.842626,14.260763,14.260763,14.263246,14.263246,18.130608,18.130608,18.147585,18.147585,20.527949,20.527949,20.530193,20.530193,21.397995,21.397995,27.951219,27.951219
none,0.036076,0.557734,0.557734,0.557734,-9.742757,-9.742757,-7.974796,-7.974796,-2.332040,-2.332040,-2.297427,-2.297427,2.890485,2.890485,4.369893,4.369893,4.382465,4.382465,9.479863,9.479863,10.328959,10.328959,10.338007,10.338007,11.570371,11.570371,13.843753,13.843753,14.261113,14.261113,14.263599,14.263599,18.130091,18.130091,18.147065,18.147065,20.527869,20.527869,20.530115,20.530115,21.398471,21.398471,27.951839,27.951839
none,0.037078,0.557155,0.557155,0.557155,-9.743260,-9.743260,-7.973752,-7.973752,-2.331658,-2.331658,-2.297045,-2.297045,2.890171,2.890171,4.370020,4.370020,4.382593,4.382593,9.477583,9.477583,10.328704,10.328704,10.337749,10.337749,11.570140,11.570140,13.844911,13.844911,14.261472,14.261472,14.263962,14.263962,18.129560,18.129560,18.146531,18.146531,20.527787,20.527787,20.530033,20.530033,21.398960,21.398960,27.952477,27.952477
none,0.038080,0.556577,0.556577,0.556577,-9.743776,-9.743776,-7.972679,-7.972679,-2.331266,-2.331266,-2.296653,-2.296653,2.889847,2.889847,4.370151,4.370151,4.382725,4.382725,9.475244,9.475244,10.328442,10.328442,10.337485,10.337485,11.569902,11.569902,13.846098,13.846098,14.261841,14.261841,14.264335,14.264335,18.129014,18.129014,18.145982,18.145982,20.527702,20.527702,20.529950,20.529950,21.399461,21.399461,27.953132,27.953132
none,0.039082,0.555998,0.555998,0.555998,-9.744305,-9.744305,-7.971577,-7.971577,-2.330864,-2.330864,-2.296251,-2.296251,2.889515,2.889515,4.370285,4.370285,4.382860,4.382860,9.472845,9.472845,10.328174,10.328174,10.337213,10.337213,11.569657,11.569657,13.847315,13.847315,14.262220,14.262220,14.264718,14.264718,18.128454,18.128454,18.145419,18.145419,20.527615,20.527615,20.529864,20.529864,21.399975,21.399975,27.953805,27.953805
none,0.040084,0.555420,0.555420,0.555420,-9.744849,-9.744849,-7.970446,-7.970446,-2.330451,-2.330451,-2.295838,-2.295838,2.889175,2.889175,4.370422,4.370422,4.382999,4.382999,9.470387,9.470387,10.327899,10.327899,10.336935,10.336935,11.569406,11.569406,13.848561,13.848561,14.262608,14.262608,14.265110,14.265110,18.127880,18.127880,18.144841,18.144841,20.527526,20.527526,20.529777,20.529777,21.400501,21.400501,27.954496,27.954496
none,0.041086,0.554841,0.554841,0.554841,-9.745406,-9.745406,-7.969288,-7.969288,-2.330028,-2.330028,-2.295415,-2.295415,2.888826,2.888826,4.370563,4.370563,4.383141,4.383141,9.467869,9.467869,10.327617,10.327617,10.336650,10.336650,11.569148,11.569148,13.849837,13.849837,14.263006,14.263006,14.265512,14.265512,18.127291,18.127291,18.144249,18.144249,20.527435,20.527435,20.529686,20.529686,21.401039,21.401039,27.955205,27.955205
none,0.042088,0.554263,0.554263,0.554263,-9.745977,-9.745977,-7.968100,-7.968100,-2.329594,-2.329594,-2.294981,-2.294981,2.888468,2.888468,4.370707,4.370707,4.383287,4.383287,9.465292,9.465292,10.327328,10.327328,10.336358,10.336358,11.568883,11.568883,13.851143,13.851143,14.263414,14.263414,14.265924,14.265924,18.126688,18.126688,18.143642,18.143642,20.527341,20.527341,20.529594,20.529594,21.401590,21.401590,27.955932,27.955932
none,0.043090,0.553684,0.553684,0.553684,-9.746562,-9.746562,-7.966884,-7.966884,-2.329150,-2.329150,-2.294537,-2.294537,2.888103,2.888103,4.370855,4.370855,4.383436,4.383436,9.462657,9.462657,10.327032,10.327032,10.336059,10.336059,11.568611,11.568611,13.852477,13.852477,14.263831,14.263831,14.266346,14.266346,18.126070,18.126070,18.143021,18.143021,20.527244,20.527244,20.529499,20.529499,21.402153,21.402153,27.956677,27.956677
none,0.044092,0.553105,0.553105,0.553105,-9.747161,-9.747161,-7.965640,-7.965640,-2.328696,-2.328696,-2.294083,-2.294083,2.887728,2.887728,4.371006,4.371006,4.383589,4.383589,9.459962,9.459962,10.326730,10.326730,10.335754,10.335754,11.568332,11.568332,13.853841,13.853841,14.264258,14.264258,14.266777,14.266777,18.125438,18.125438,18.142386,18.142386,20.527146,20.527146,20.529402,20.529402,21.402728,21.402728,27.957440,27.957440
none,0.045094,0.552527,0.552527,0.552527,-9.747773,-9.747773,-7.964367,-7.964367,-2.328231,-2.328231,-2.293618,-2.293618,2.887346,2.887346,4.371161,4.371161,4.383745,4.383745,9.457209,9.457209,10.326421,10.326421,10.335441,10.335441,11.568046,11.568046,13.855234,13.855234,14.264695,14.264695,14.267218,14.267218,18.124792,18.124792,18.141736,18.141736,20.527045,20.527045,20.529302,20.529302,21.403315,21.403315,27.958222,27.958222
none,0.046097,0.551948,0.551948,0.551948,-9.748400,-9.748400,-7.963065,-7.963065,-2.327755,-2.327755,-2.293142,-2.293142,2.886955,2.886955,4.371318,4.371318,4.383904,4.383904,9.454398,9.454398,10.326105,10.326105,10.335122,10.335122,11.567753,11.567753,13.856655,13.856655,14.265140,14.265140,14.267668,14.267668,18.124132,18.124132,18.141072,18.141072,20.526942,20.526942,20.529201,20.529201,21.403914,21.403914,27.959021,27.959021
none,0.047099,0.551370,0.551370,0.551370,-9.749040,-9.749040,-7.961735,-7.961735,-2.327270,-2.327270,-2.292657,-2.292657,2.886556,2.886556,4.371480,4.371480,4.384067,4.384067,9.451530,9.451530,10.325783,10.325783,10.334796,10.334796,11.567453,11.567453,13.858105,13.858105,14.265596,14.265596,14.268128,14.268128,18.123457,18.123457,18.140393,18.140393,20.526836,20.526836,20.529097,20.529097,21.404525,21.404525,27.959838,27.959838
none,0.048101,0.550791,0.550791,0.550791,-9.749694,-9.749694,-7.960376,-7.960376,-2.326774,-2.326774,-2.292161,-2.292161,2.886148,2.886148,4.371644,4.371644,4.384233,4.384233,9.448603,9.448603,10.325454,10.325454,10.334463,10.334463,11.567146,11.567146,13.859583,13.859583,14.266061,14.266061,14.268598,14.268598,18.122768,18.122768,18.139700,18.139700,20.526728,20.526728,20.528990,20.528990,21.405148,21.405148,27.960674,27.960674
none,0.049103,0.550213,0.550213,0.550213,-9.750361,-9.750361,-7.958989,-7.958989,-2.326267,-2.326267,-2.291654,-2.291654,2.885732,2.885732,4.371813,4.371813,4.384403,4.384403,9.445619,9.445619,10.325118,10.325118,10.334124,10.334124,11.566831,11.566831,13.861090,13.861090,14.266535,14.266535,14.269077,14.269077,18.122065,18.122065,18.138992,18.138992,20.526618,20.526618,20.528882,20.528882,21.405783,21.405783,27.961528,27.961528
none,0.050105,0.549634,0.549634,0.549634,-9.751043,-9.751043,-7.957573,-7.957573,-2.325750,-2.325750,-2.291137,-2.291137,2.885308,2.885308,4.371984,4.371984,4.384576,4.384576,9.442578,9.442578,10.324776,10.324776,10.333778,10.333778,11.566510,11.566510,13.862624,13.862624,14.267019,14.267019,14.269566,14.269566,18.121347,18.121347,18.138271,18.138271,20.526505,20.526505,20.528771,20.528771,21.406429,21.406429,27.962400,27.962400
none,0.051107,0.549056,0.549056,0.549056,-9.751738,-9.751738,-7.956129,-7.956129,-2.325223,-2.325223,-2.290610,-2.290610,2.884875,2.884875,4.372159,4.372159,4.384753,4.384753,9.439480,9.439480,10.324427,10.324427,10.333425,10.333425,11.566181,11.566181,13.864186,13.864186,14.267513,14.267513,14.270064,14.270064,18.120615,18.120615,18.137535,18.137535,20.526390,20.526390,20.528657,20.528657,21.407087,21.407087,27.963291,27.963291
none,0.052109,0.548477,0.548477,0.548477,-9.752447,-9.752447,-7.954657,-7.954657,-2.324685,-2.324685,-2.290072,-2.290072,2.884434,2.884434,4.372337,4.372337,4.384933,4.384933,9.436326,9.436326,10.324071,10.324071,10.333066,10.333066,11.565845,11.565845,13.865776,13.865776,14.268015,14.268015,14.270572,14.270572,18.119869,18.119869,18.136784,18.136784,20.526272,20.526272,20.528541,20.528541,21.407757,21.407757,27.964199,27.964199
none,0.053111,0.547898,0.547898,0.547898,-9.753169,-9.753169,-7.953156,-7.953156,-2.324137,-2.324137,-2.289524,-2.289524,2.883985,2.883985,4.372519,4.372519,4.385116,4.385116,9.433114,9.433114,10.323709,10.323709,10.332699,10.332699,11.565502,11.565502,13.867394,13.867394,14.268528,14.268528,14.271090,14.271090,18.119109,18.119109,18.136020,18.136020,20.526153,20.526153,20.528423,20.528423,21.408438,21.408438,27.965127,27.965127
none,0.054113,0.547320,0.547320,0.547320,-9.753906,-9.753906,-7.951626,-7.951626,-2.323579,-2.323579,-2.288966,-2.288966,2.883527,2.883527,4.372704,4.372704,4.385303,4.385303,9.429846,9.429846,10.323340,10.323340,10.332326,10.332326,11.565152,11.565152,13.869039,13.869039,14.269049,14.269049,14.271617,14.271617,18.118335,18.118335,18.135241,18.135241,20.526030,20.526030,20.528303,20.528303,21.409130,21.409130,27.966072,27.966072
none,0.055116,0.546741,0.546741,0.546741,-9.754656,-9.754656,-7.950068,-7.950068,-2.323010,-2.323010,-2.288397,-2.288397,2.883062,2.883062,4.372892,4.372892,4.385493,4.385493,9.426523,9.426523,10.322965,10.322965,10.331947,10.331947,11.564794,11.564794,13.870711,13.870711,14.269580,14.269580,14.272153,14.272153,18.117546,18.117546,18.134447,18.134447,20.525906,20.525906,20.528180,20.528180,21.409833,21.409833,27.967036,27.967036
none,0.056118,0.546163,0.546163,0.546163,-9.755421,-9.755421,-7.948481,-7.948481,-2.322431,-2.322431,-2.287818,-2.287818,2.882588,2.882588,4.373084,4.373084,4.385687,4.385687,9.423144,9.423144,10.322583,10.322583,10.331561,10.331561,11.564429,11.564429,13.872410,13.872410,14.270121,14.270121,14.272699,14.272699,18.116743,18.116743,18.133640,18.133640,20.525779,20.525779,20.528055,20.528055,21.410548,21.410548,27.968019,27.968019
none,0.057120,0.545584,0.545584,0.545584,-9.756199,-9.756199,-7.946866,-7.946866,-2.321841,-2.321841,-2.287228,-2.287228,2.882105,2.882105,4.373279,4.373279,4.385884,4.385884,9.419709,9.419709,10.322194,10.322194,10.331168,10.331168,11.564056,11.564056,13.874136,13.874136,14.270670,14.270670,14.273255,14.273255,18.115927,18.115927,18.132818,18.132818,20.525649,20.525649,20.527927,20.527927,21.411274,21.411274,27.969020,27.969020
none,0.058122,0.545006,0.545006,0.545006,-9.756990,-9.756990,-7.945223,-7.945223,-2.321241,-2.321241,-2.286628,-2.286628,2.881615,2.881615,4.373478,4.373478,4.386084,4.386084,9.416220,9.416220,10.321799,10.321799,10.330769,10.330769,11.563676,11.563676,13.875889,13.875889,14.271229,14.271229,14.273819,14.273819,18.115096,18.115096,18.131983,18.131983,20.525517,20.525517,20.527797,20.527797,21.412010,21.412010,27.970040,27.970040
none,0.059124,0.544427,0.544427,0.544427,-9.757796,-9.757796,-7.943551,-7.943551,-2.320631,-2.320631,-2.286018,-2.286018,2.881116,2.881116,4.373680,4.373680,4.386288,4.386288,9.412675,9.412675,10.321398,10.321398,10.330363,10.330363,11.563288,11.563288,13.877668,13.877668,14.271798,14.271798,14.274393,14.274393,18.114251,18.114251,18.131133,18.131133,20.525383,20.525383,20.527665,20.527665,21.412758,21.412758,27.971078,27.971078
